,aa_000,ag_001,ag_002,ag_003,ag_004,ag_005,ah_000,ai_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,ay_001,ay_002,ay_003,ay_004,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_005,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bt_000,bu_000,bv_000,bx_000,by_000,cc_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_007,cn_008,cn_009,cq_000,cs_001,cs_002,cs_003,cs_004,cs_005,cx_000,dd_000,df_000,dn_000,dq_000,eb_000,ec_00,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007
27817,0.19553072625698326,0.0,0.0,0.0,0.006622516556291397,0.0,0.23076923076923078,0.0,0.0,0.0,0.22404371584699456,0.22950819672131148,0.08928571428571427,0.15116279069767444,0.0,0.0,0.0,0.0,0.0,0.3433734939759036,0.09316770186335403,0.0,0.06382978723404256,0.034722222222222224,0.014598540145985398,0.3136094674556213,0.1896551724137931,0.19428571428571428,0.1286549707602339,0.14942528735632185,0.17142857142857143,0.1896551724137931,0.28994082840236685,0.0,0.0,0.18888888888888888,0.013605442176870736,0.019736842105263136,0.006802721088435354,0.013888888888888895,0.23076923076923078,0.18857142857142858,0.08284023668639054,0.08588957055214724,0.19553072625698326,0.18888888888888888,0.18888888888888888,0.20224719101123595,0.26256983240223464,0.2134831460674157,0.18333333333333335,0.0,0.23076923076923075,0.0,0.13548387096774192,0.0,0.0,0.0,0.006329113924050639,0.07386363636363638,0.09523809523809523,0.01428571428571429,0.0,0.18888888888888888,0.08024691358024691,0.02631578947368421,0.375,0.03246753246753245,0.10674157303370785,0.006329113924050639,0.11834319526627218,0.0,0.18128654970760233,0.0,0.15189873417721517,0.11173184357541902,0.21686746987951808,0.1686746987951807,0.15909090909090912,0.12500000000000003,0.11363636363636367,0.09302325581395351,0.10179640718562874,0.05921052631578946
5203,0.0,0.0,0.0,0.0,0.006622516556291397,0.0,0.0,0.0,0.0,0.007092198581560294,0.0,0.0,0.0,0.005813953488372103,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.0062111801242235865,0.0,0.014184397163120574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.006134969325153367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.0,0.01290322580645159,0.0,0.0,0.0,0.006329113924050639,0.005681818181818232,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.0,0.0,0.0,0.0,0.027932960893854775,0.00602409638554216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36305,0.03351955307262572,0.0,0.0,0.0,0.006622516556291397,0.03529411764705881,0.027472527472527486,0.0,0.0,0.0,0.03278688524590162,0.038251366120218566,0.005952380952380959,0.011627906976744207,0.0,0.0,0.007692307692307693,0.03816793893129771,0.03816793893129771,0.01807228915662651,0.031055900621118016,0.0,0.007092198581560294,0.0069444444444444475,0.0,0.04733727810650887,0.022988505747126436,0.06285714285714286,0.023391812865497075,0.017241379310344807,0.005714285714285727,0.0,0.0,0.0,0.0,0.02777777777777779,0.006802721088435354,0.0,0.06122448979591835,0.0069444444444444475,0.027472527472527486,0.011428571428571455,0.005917159763313612,0.012269938650306733,0.03351955307262572,0.02777777777777779,0.02777777777777779,0.02808988764044945,0.02234636871508383,0.02808988764044945,0.02777777777777779,0.0,0.017751479289940836,0.0,0.01290322580645159,0.0,0.0,0.0,0.03164556962025317,0.05681818181818185,0.0,0.0,0.0,0.02777777777777779,0.024691358024691357,0.0,0.023809523809523808,0.0,0.0337078651685393,0.10126582278481013,0.035502958579881644,0.0,0.011695906432748537,0.0,0.08860759493670885,0.03351955307262572,0.01807228915662651,0.01204819277108432,0.017045454545454586,0.017045454545454586,0.05681818181818185,0.1104651162790698,0.0179640718562874,0.0
57550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005813953488372103,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.0062111801242235865,0.0,0.014184397163120574,0.0069444444444444475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.0,0.01290322580645159,0.0,0.0,0.0,0.006329113924050639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.0,0.0,0.0,0.0,0.011173184357541943,0.00602409638554216,0.0,0.0,0.0,0.005681818181818232,0.0,0.0,0.0
38276,0.005586592178770944,0.0,0.0,0.007042253521126751,0.013245033112582794,0.00588235294117645,0.0054945054945055305,0.0,0.007092198581560294,0.007092198581560294,0.0,0.005464480874316946,0.005952380952380959,0.005813953488372103,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.0062111801242235865,0.0,0.007092198581560294,0.0069444444444444475,0.007299270072992692,0.0,0.005747126436781602,0.0,0.0,0.005747126436781602,0.0,0.0,0.0,0.0,0.0,0.005555555555555536,0.006802721088435354,0.0,0.0,0.0,0.0054945054945055305,0.0,0.011834319526627224,0.006134969325153367,0.005586592178770944,0.005555555555555536,0.005555555555555536,0.005617977528089846,0.0,0.005617977528089846,0.0,0.0,0.005917159763313612,0.0,0.02580645161290321,0.0,0.0,0.0136986301369863,0.01265822784810125,0.005681818181818232,0.0,0.0,0.0,0.005555555555555536,0.012345679012345678,0.0,0.0,0.0,0.005617977528089846,0.0,0.011834319526627224,0.0,0.0,0.0,0.0,0.08379888268156427,0.00602409638554216,0.0,0.0,0.0,0.005681818181818232,0.005813953488372103,0.0179640718562874,0.0
32052,0.20670391061452514,0.0,0.0,0.0,0.006622516556291397,0.05882352941176469,0.2197802197802198,0.0,0.0,0.0,0.23497267759562843,0.22404371584699456,0.1488095238095238,0.22093023255813954,0.0,0.0,0.0,0.0,0.0,0.2530120481927711,0.19875776397515527,0.0,0.03546099290780143,0.027777777777777776,0.014598540145985398,0.10650887573964496,0.20114942528735633,0.24000000000000002,0.18128654970760233,0.20689655172413793,0.22285714285714286,0.20689655172413793,0.2544378698224852,0.0,0.0,0.2111111111111111,0.06122448979591835,0.01315789473684209,0.020408163265306117,0.013888888888888895,0.2197802197802198,0.2,0.14201183431952663,0.14723926380368096,0.20670391061452514,0.2111111111111111,0.2111111111111111,0.2247191011235955,0.26815642458100564,0.23033707865168537,0.2111111111111111,0.0,0.20118343195266272,0.0,0.0,0.0,0.0,0.0,0.01265822784810125,0.1931818181818182,0.03401360544217685,0.01428571428571429,0.0,0.2111111111111111,0.16049382716049382,0.02631578947368421,0.19642857142857142,0.09090909090909091,0.20224719101123595,0.006329113924050639,0.21893491124260356,0.0,0.1695906432748538,0.0,0.17721518987341772,0.21787709497206706,0.19879518072289157,0.21084337349397592,0.21590909090909094,0.1988636363636364,0.17613636363636365,0.15697674418604654,0.16766467065868262,0.08552631578947367
18184,0.19553072625698326,0.0,0.0,0.0,0.006622516556291397,0.09411764705882353,0.17032967032967036,0.0,0.0,0.0,0.17486338797814208,0.15846994535519127,0.13690476190476192,0.2093023255813954,0.0,0.0,0.0,0.0,0.0,0.03614457831325302,0.0,0.0,0.021276595744680854,0.013888888888888895,0.007299270072992692,0.08284023668639054,0.13793103448275862,0.21142857142857144,0.1111111111111111,0.14367816091954022,0.17142857142857143,0.16666666666666669,0.22485207100591714,0.0,0.0,0.16666666666666666,0.013605442176870736,0.01315789473684209,0.06122448979591835,0.020833333333333343,0.17032967032967036,0.14857142857142858,0.13609467455621302,0.12269938650306748,0.19553072625698326,0.16666666666666666,0.16666666666666666,0.1741573033707865,0.20670391061452514,0.1741573033707865,0.17222222222222222,0.014388489208633101,0.10650887573964496,0.0,0.0,0.0,0.0,0.0,0.01898734177215189,0.20454545454545459,0.054421768707482984,0.02857142857142858,0.007633587786259541,0.16666666666666666,0.14814814814814814,0.02631578947368421,0.13690476190476192,0.03246753246753245,0.09550561797752807,0.01898734177215189,0.17159763313609466,0.0,0.16374269005847952,0.0,0.006329113924050639,0.23463687150837992,0.10843373493975902,0.10843373493975902,0.10227272727272729,0.09659090909090912,0.10795454545454547,0.14534883720930236,0.19161676646706588,0.11842105263157893
28245,0.005586592178770944,0.0,0.0,0.0,0.0,0.011764705882352927,0.0054945054945055305,0.0,0.0,0.0,0.0,0.005464480874316946,0.0,0.005813953488372103,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.0062111801242235865,0.0,0.007092198581560294,0.0,0.0,0.005917159763313612,0.0,0.011428571428571455,0.005847953216374269,0.005747126436781602,0.0,0.0,0.0,0.0,0.0,0.005555555555555536,0.0,0.0,0.027210884353741485,0.0,0.0054945054945055305,0.0,0.0,0.006134969325153367,0.005586592178770944,0.005555555555555536,0.005555555555555536,0.005617977528089846,0.005586592178770944,0.005617977528089846,0.005555555555555536,0.0,0.005917159763313612,0.0,0.0,0.0,0.0,0.0,0.01898734177215189,0.005681818181818232,0.0,0.0,0.0,0.005555555555555536,0.006172839506172839,0.0,0.005952380952380959,0.0,0.005617977528089846,0.01898734177215189,0.005917159763313612,0.0,0.0,0.0,0.006329113924050639,0.011173184357541943,0.00602409638554216,0.00602409638554216,0.0,0.0,0.005681818181818232,0.023255813953488386,0.0,0.0
42181,0.15083798882681568,0.0,0.0,0.0,0.01986754966887419,0.13529411764705881,0.2252747252747253,0.2388059701492537,0.0,0.0,0.22950819672131148,0.20218579234972678,0.19642857142857142,0.2674418604651163,0.0,0.0,0.0,0.0,0.0,0.09036144578313252,0.062111801242236,0.0,0.04964539007092199,0.04166666666666667,0.0364963503649635,0.09467455621301774,0.27586206896551724,0.14857142857142858,0.10526315789473684,0.12068965517241381,0.12000000000000002,0.12643678160919541,0.22485207100591714,0.0136986301369863,0.0,0.2222222222222222,0.19727891156462585,0.42105263157894735,1.0,0.1597222222222222,0.23076923076923078,0.21142857142857144,0.14201183431952663,0.22085889570552147,0.15083798882681568,0.2222222222222222,0.2222222222222222,0.23033707865168537,0.2905027932960894,0.23033707865168537,0.19444444444444445,0.0,0.28402366863905326,0.0,0.0,0.0,0.0,0.0,0.06962025316455694,0.21022727272727276,0.12925170068027209,0.02857142857142858,0.007633587786259541,0.2222222222222222,0.26543209876543206,0.0394736842105263,0.16666666666666666,0.07792207792207792,0.20786516853932582,0.46202531645569617,0.2781065088757396,0.0,0.26900584795321636,0.0,0.01265822784810125,0.46927374301675984,0.27108433734939763,0.24698795180722893,0.2897727272727273,0.27840909090909094,0.36363636363636365,0.11627906976744187,0.0059880239520958,0.0
1846,0.2905027932960894,0.0,0.0,0.0,0.006622516556291397,0.06470588235294117,0.29670329670329676,0.0,0.0,0.0,0.3114754098360656,0.3278688524590164,0.11904761904761904,0.15116279069767444,0.0,0.0,0.0,0.0,0.0,0.3253012048192771,0.14906832298136646,0.0,0.056737588652482275,0.05555555555555555,0.0437956204379562,0.2958579881656805,0.3160919540229885,0.09714285714285717,0.12280701754385964,0.1896551724137931,0.3542857142857143,0.7011494252873562,0.7218934911242603,0.0,0.0,0.2611111111111111,0.027210884353741485,0.02631578947368421,0.03401360544217685,0.1875,0.29670329670329676,0.22285714285714286,0.14792899408284022,0.09202453987730061,0.2905027932960894,0.2611111111111111,0.2611111111111111,0.2752808988764045,0.3743016759776537,0.29213483146067415,0.2833333333333333,0.0,0.16568047337278108,0.0,0.0,0.0,0.0,0.0,0.006329113924050639,0.21022727272727276,0.0476190476190476,0.021428571428571436,0.0,0.2611111111111111,0.14814814814814814,0.01315789473684209,0.23809523809523808,0.12987012987012986,0.3651685393258427,0.01265822784810125,0.15976331360946744,0.0,0.17543859649122806,0.0,0.46835443037974683,0.3128491620111732,0.1566265060240964,0.22891566265060243,0.34090909090909094,0.3522727272727273,0.3068181818181819,0.2558139534883721,0.25149700598802394,0.11842105263157893
59355,0.2011173184357542,0.0,0.0,0.0,0.006622516556291397,0.047058823529411764,0.2362637362637363,0.0,0.0,0.0,0.23497267759562843,0.23497267759562843,0.125,0.14534883720930236,0.0,0.0,0.0,0.0,0.0,0.11445783132530121,0.09316770186335403,0.0,0.06382978723404256,0.09027777777777778,0.0364963503649635,0.0650887573964497,0.27586206896551724,0.17142857142857143,0.14035087719298245,0.1781609195402299,0.24000000000000002,0.2931034482758621,0.20118343195266272,0.0,0.0,0.20555555555555555,0.006802721088435354,0.006578947368421045,0.027210884353741485,0.0069444444444444475,0.2362637362637363,0.17142857142857143,0.10059171597633135,0.13496932515337423,0.2011173184357542,0.20555555555555555,0.20555555555555555,0.2191011235955056,0.21229050279329612,0.2247191011235955,0.20555555555555555,0.0,0.20118343195266272,0.0,0.0,0.0,0.0,0.0,0.006329113924050639,0.1988636363636364,0.11564625850340135,0.021428571428571436,0.0,0.20555555555555555,0.18518518518518517,0.032894736842105254,0.25,0.07792207792207792,0.2191011235955056,0.025316455696202528,0.1893491124260355,0.0,0.16374269005847952,0.0,0.01898734177215189,0.25139664804469275,0.1927710843373494,0.1927710843373494,0.1988636363636364,0.21022727272727276,0.21022727272727276,0.21511627906976746,0.17964071856287425,0.07236842105263157
22382,0.9050279329608939,0.0,0.0,0.014084507042253516,0.08609271523178809,0.14705882352941174,1.0,0.0,0.36879432624113473,0.3262411347517731,1.0,1.0,0.5654761904761905,0.33720930232558144,0.0,0.0,0.0,0.0,0.0,0.0783132530120482,0.15527950310559005,0.0,0.028368794326241148,0.013888888888888895,0.007299270072992692,0.14792899408284022,0.09195402298850575,0.08000000000000002,0.1111111111111111,0.09770114942528735,0.08000000000000002,0.06321839080459771,0.08875739644970415,0.00684931506849315,0.0,0.9277777777777778,0.006802721088435354,0.0,0.0,0.0,1.0,0.5714285714285714,0.7218934911242603,0.37423312883435583,0.9050279329608939,0.9277777777777778,0.9277777777777778,0.050561797752808973,0.8324022346368716,0.0449438202247191,0.75,0.762589928057554,1.0,0.1347517730496454,0.5935483870967742,0.0,0.014492753623188415,0.03424657534246575,0.12658227848101267,0.11931818181818185,0.013605442176870736,0.0,0.0,0.9277777777777778,0.08641975308641975,0.0,0.13095238095238096,0.03246753246753245,0.0898876404494382,1.0,0.04733727810650887,0.0,0.38011695906432746,0.0,0.13291139240506328,0.8659217877094972,0.10240963855421686,0.0783132530120482,0.06250000000000003,0.05681818181818185,0.051136363636363646,0.05813953488372095,0.07185628742514968,0.1644736842105263
56655,1.0,0.0,0.0,0.0,0.033112582781456956,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3664596273291925,0.0,0.6879432624113475,1.0,0.5255474452554745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.04964539007092199,1.0,0.19047619047619047,0.30263157894736836,0.30612244897959184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9881656804733727,0.0,0.0,0.0,0.0,0.00684931506849315,0.46202531645569617,1.0,0.48299319727891155,0.2357142857142857,0.015267175572519083,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.03797468354430378,1.0,0.0,1.0,0.0,1.0,1.0,0.9819277108433736,1.0,1.0,1.0,1.0,1.0,0.7065868263473054,0.21710526315789472
53815,0.4022346368715084,0.0,0.0,0.0,0.013245033112582794,0.2529411764705882,0.46153846153846156,0.0,0.0,0.0,0.41530054644808745,0.42622950819672134,0.18452380952380953,0.2674418604651163,0.0,0.0,0.0,0.0,0.0,0.3433734939759036,0.11180124223602483,0.0,0.04964539007092199,0.048611111111111105,0.021897810218978096,0.5976331360946745,0.28735632183908044,0.3942857142857143,0.3157894736842105,0.41379310344827586,0.4514285714285714,0.4252873563218391,0.47928994082840237,0.0,0.0,0.35555555555555557,0.020408163265306117,0.18421052631578946,0.06122448979591835,0.04166666666666667,0.46153846153846156,0.32571428571428573,0.1834319526627219,0.17177914110429449,0.4022346368715084,0.35555555555555557,0.35555555555555557,0.38202247191011235,0.5307262569832403,0.398876404494382,0.3888888888888889,0.0,0.23668639053254437,0.007092198581560294,0.4774193548387097,0.0,0.0,0.0,0.056962025316455694,0.375,0.06122448979591835,0.02857142857142858,0.0,0.35555555555555557,0.17901234567901234,0.04605263157894736,0.20238095238095238,0.07792207792207792,0.38202247191011235,0.050632911392405056,0.1952662721893491,0.0,0.2631578947368421,0.0,0.6392405063291139,0.35195530726256985,0.22891566265060243,0.3433734939759036,0.3693181818181819,0.36363636363636365,0.3295454545454546,0.313953488372093,0.2934131736526946,0.1644736842105263
6963,0.2011173184357542,0.0,0.0,0.0,0.013245033112582794,0.2647058823529412,0.2362637362637363,0.0,0.0,0.0,0.22950819672131148,0.20765027322404372,0.1607142857142857,0.2732558139534884,0.0,0.0,0.0,0.0,0.0,0.18072289156626506,0.21739130434782608,0.0,0.028368794326241148,0.013888888888888895,0.014598540145985398,0.10650887573964496,0.20114942528735633,0.2914285714285714,0.16374269005847952,0.1896551724137931,0.18857142857142858,0.14942528735632185,0.15384615384615385,0.0,0.0,0.2111111111111111,0.006802721088435354,0.01315789473684209,0.03401360544217685,0.020833333333333343,0.2362637362637363,0.25142857142857145,0.13609467455621302,0.1656441717791411,0.2011173184357542,0.2111111111111111,0.2111111111111111,0.2247191011235955,0.2458100558659218,0.23033707865168537,0.2111111111111111,0.0,0.21893491124260356,0.0,0.0,0.0,0.0,0.0,0.09493670886075949,0.36363636363636365,0.027210884353741485,0.021428571428571436,0.0,0.2111111111111111,0.1419753086419753,0.019736842105263136,0.25595238095238093,0.05844155844155843,0.14606741573033705,0.01265822784810125,0.16568047337278108,0.0,0.21052631578947367,0.0,0.01898734177215189,0.2569832402234637,0.21084337349397592,0.19879518072289157,0.14204545454545459,0.17613636363636365,0.27840909090909094,0.33139534883720934,0.24550898203592814,0.05921052631578946
38608,0.06703910614525141,0.0,0.0,0.007042253521126751,0.05298013245033113,0.19999999999999998,0.09890109890109891,0.0,0.014184397163120574,0.014184397163120574,0.12568306010928962,0.12568306010928962,0.125,0.09883720930232559,0.3214285714285714,0.0,0.0,0.0,0.0,0.08433734939759036,0.20496894409937885,0.0,0.028368794326241148,0.048611111111111105,0.021897810218978096,0.17751479289940827,0.1839080459770115,0.06285714285714286,0.07017543859649122,0.09195402298850575,0.07428571428571429,0.04597701149425287,0.029585798816568032,0.10273972602739725,0.06382978723404256,0.12777777777777777,0.013605442176870736,0.006578947368421045,0.054421768707482984,0.048611111111111105,0.09890109890109891,0.09142857142857144,0.16568047337278108,0.08588957055214724,0.06703910614525141,0.12777777777777777,0.12777777777777777,0.1348314606741573,0.07262569832402235,0.11797752808988762,0.07777777777777778,0.28057553956834536,0.11242603550295857,0.007092198581560294,0.19999999999999998,0.0,0.0,0.03424657534246575,0.13291139240506328,0.17045454545454547,0.006802721088435354,0.0,0.0,0.12777777777777777,0.09876543209876543,0.10526315789473684,0.1607142857142857,0.12987012987012986,0.06741573033707865,0.22151898734177214,0.20710059171597633,0.0,0.07602339181286549,0.01492537313432836,0.0,0.20670391061452514,0.22289156626506024,0.09036144578313252,0.08522727272727276,0.0681818181818182,0.05681818181818185,0.052325581395348875,0.059880239520958084,0.06578947368421051
18452,0.22346368715083803,0.0,0.0,0.0,0.006622516556291397,0.06470588235294117,0.23076923076923078,0.01492537313432836,0.0,0.0,0.22950819672131148,0.20218579234972678,0.21428571428571427,0.31976744186046513,0.0,0.0,0.0,0.0,0.007633587786259541,0.1566265060240964,0.0062111801242235865,0.0,0.04964539007092199,0.05555555555555555,0.021897810218978096,0.3254437869822485,0.21264367816091956,0.24571428571428572,0.1871345029239766,0.21839080459770116,0.22285714285714286,0.1896551724137931,0.17751479289940827,0.0,0.0,0.2277777777777778,0.027210884353741485,0.08552631578947367,0.0476190476190476,0.04166666666666667,0.23076923076923078,0.21714285714285717,0.21893491124260356,0.20245398773006135,0.22346368715083803,0.2277777777777778,0.2277777777777778,0.24157303370786515,0.2793296089385475,0.24157303370786515,0.2222222222222222,0.0,0.1952662721893491,0.0,0.16774193548387095,0.0,0.0,0.0,0.006329113924050639,0.20454545454545459,0.06802721088435373,0.02857142857142858,0.0,0.2277777777777778,0.19135802469135801,0.07236842105263157,0.23809523809523808,0.09090909090909091,0.2584269662921348,0.03164556962025317,0.16568047337278108,0.0,0.22807017543859648,0.0,0.24050632911392406,0.26815642458100564,0.18674698795180722,0.21686746987951808,0.20454545454545459,0.18181818181818185,0.17613636363636365,0.17441860465116282,0.20359281437125748,0.09868421052631578
